url, result, TBT, loadtime, docTime, fullyLoaded, bytesOut, bytesOutDoc, bytesIn, bytesInDoc, requests, requestaFull, requestsDoc, responses_200, responses_404, responses_other, chromeUserTiming.loadEventStart, chromeUserTiming.loadEventEnd, chromeUserTiming.domContentLoadedEventStart, chromeUserTiming.domContentLoadedEventEnd, chromeUserTiming.domComplete, connections,chromeUserTiming.CumulativeLayoutShift, chromeUserTiming.LargestContentfulPaint, chromeUserTiming.firstContentfulPaint, FirstInteractive, TimeToInteractive, chromeUserTiming.domInteractive, domComplete, renderBlockingCSS, renderBlockingJS, TTFB
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/buy/,https://www.webpagetest.org/results.php?test=230203_BiDcKW_5CV,11461,22752,22752,42708,1062995,427043,3747618,2666672,429,429,161,258,0,171,22752,22837,8942,9481,22645,96,0.0361775716,4607,3923,41284,41284,8940,22635,3,0,903,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/buy/,https://www.webpagetest.org/results.php?test=230203_BiDcYX_5CY,12591,23836,23836,44106,1063496,450629,3765205,2668733,429,429,173,258,0,171,23836,23872,9684,10234,23744,95,0.0526782566,2894,2219,42666,42666,9681,23737,3,0,861,
https://www.samsung.com/uk/smartphones/galaxy-s23-ultra/,https://www.webpagetest.org/results.php?test=230203_BiDcR0_5D8,9538,20916,20916,38581,958861,401202,3418215,2434056,399,399,166,230,0,169,20916,20996,6565,6783,20872,86,0.3028436899,4490,3111,37210,37210,6562,20870,6,0,844,
https://www.samsung.com/uk/smartphones/galaxy-s23/buy/,https://www.webpagetest.org/results.php?test=230203_AiDcMW_56N,11863,24907,24907,47982,1100366,454875,3734143,2709228,427,427,180,250,0,177,24907,24963,9515,10028,24809,88,0.0444335938,31814,4417,42709,42709,9515,24803,3,0,876,
https://www.samsung.com/uk/smartphones/galaxy-s23/buy/,https://www.webpagetest.org/results.php?test=230203_BiDc7E_5DN,11361,23209,23209,45734,1089836,446364,3439685,2426233,418,418,174,239,0,179,23209,23279,8992,9419,23142,85,0.0444335938,29650,4001,40389,40389,8991,23132,3,0,839,
https://www.samsung.com/uk/smartphones/galaxy-s23-ultra/buy/,https://www.webpagetest.org/results.php?test=230203_BiDcB4_5D3,11068,23877,23877,41852,1059783,459287,3700073,2686930,415,415,188,241,0,174,23877,23943,8861,9359,23779,87,0.0538024902,30118,4195,,,8861,23765,3,0,834,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/,https://www.webpagetest.org/results.php?test=230203_BiDc3T_5CW,12426,23086,23086,42597,1003695,408225,3386208,2424599,409,409,156,239,2,168,23086,23127,8256,8482,23044,84,0.0351104736,5484,4079,41226,41226,8256,23044,6,0,1077,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/,https://www.webpagetest.org/results.php?test=230203_AiDcQR_563,13469,23141,23141,42356,1003767,417969,3411706,2427671,409,409,162,239,2,168,23141,23185,6123,6368,23120,85,0.0351104736,6110,3480,40876,40876,6123,23104,6,0,848,
https://www.samsung.com/uk/smartphones/galaxy-s23/buy/,https://www.webpagetest.org/results.php?test=230203_AiDc5N_56M,11788,24179,24179,46551,1106571,439534,3734273,2709066,421,421,172,243,0,178,24179,24264,8898,9330,24086,88,0.0444335938,30714,4106,,,8898,24075,3,0,843,
https://www.samsung.com/uk/smartphones/galaxy-s23-ultra/,https://www.webpagetest.org/results.php?test=230203_BiDc8T_5D6,7825,20020,20020,37418,957032,443339,3419234,2434285,399,399,185,228,0,171,20020,20141,6891,7034,19967,85,0.3028436899,4911,3322,36091,36091,6890,19955,6,0,882,
https://www.samsung.com/uk/smartphones/galaxy-s23-ultra/buy/,https://www.webpagetest.org/results.php?test=230203_BiDc32_5D2,11319,22934,22934,41681,1053010,416882,3416409,2400221,413,413,167,237,0,176,22934,22997,8910,9417,22855,85,0.0538024902,29004,4244,,,8907,22849,3,0,837,
https://www.samsung.com/uk/smartphones/galaxy-s23-ultra/,https://www.webpagetest.org/results.php?test=230203_AiDc56_560,9176,19886,19886,36422,945179,373047,3395761,2433894,396,396,153,228,0,168,19886,19964,6622,6845,19854,84,0.3028436899,4851,2597,35077,35077,6622,19852,6,0,831,
https://www.samsung.com/uk/smartphones/galaxy-s23/,https://www.webpagetest.org/results.php?test=230203_AiDcKW_56R,8913,20105,20105,37786,959685,403283,3391065,2407178,397,397,164,228,0,169,20105,20211,6436,6663,20063,84,0.3028436899,3803,2688,36526,36526,6435,20047,6,0,857,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/,https://www.webpagetest.org/results.php?test=230203_AiDcYS_565,12916,22974,22974,42261,1015759,417044,3406423,2426988,410,410,158,238,2,170,22974,23021,8732,9052,22954,84,0.0351104736,5436,4006,40901,40901,8732,22941,6,0,847,
https://www.samsung.com/uk/smartphones/galaxy-s23-ultra/buy/,https://www.webpagetest.org/results.php?test=230203_AiDcV0_56A,11792,23988,23988,42498,1068416,439602,3725874,2713604,417,417,174,242,0,175,23988,24043,8942,9352,23893,87,0.0538024902,30022,3850,,,8935,23871,3,0,868,
https://www.samsung.com/uk/smartphones/galaxy-s23-ultra/,https://www.webpagetest.org/results.php?test=230203_AiDcZR_56Q,10586,21050,21050,38245,971975,468690,3421595,2436832,402,402,195,230,0,172,21050,21243,6989,7212,21017,86,0.3028436899,3004,2004,36892,36892,6989,21004,6,0,838,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/,https://www.webpagetest.org/results.php?test=230203_AiDc25_564,13054,23329,23329,41423,1028353,445316,3410100,2427306,410,410,173,239,2,169,23329,23383,6000,6229,23291,86,0.0351104736,5994,2870,,,5999,23284,6,0,849,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/,https://www.webpagetest.org/results.php?test=230203_BiDcY3_5D0,13410,22188,22188,40000,996403,449057,3408460,2427316,410,410,179,239,2,169,22188,22221,4238,4420,22167,83,0.0351104736,3257,2292,38468,38468,4238,22160,6,0,862,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/buy/,https://www.webpagetest.org/results.php?test=230203_BiDcAX_5DQ,11448,22926,22926,42092,1072946,444931,3764964,2665593,429,429,169,258,0,171,22926,23009,8882,9401,22826,97,0.0361775716,4159,3601,40626,40626,8882,22812,3,0,856,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/,https://www.webpagetest.org/results.php?test=230203_BiDcQ2_5CZ,13650,22758,22758,41829,1004258,452011,3409862,2427533,408,408,178,239,2,167,22758,22805,6092,6367,22718,82,0.0351104736,6614,3254,40425,40425,6089,22699,6,0,829,
https://www.samsung.com/uk/smartphones/galaxy-s23/buy/,https://www.webpagetest.org/results.php?test=230203_AiDcTD_56K,12097,26434,26434,44129,1089144,544097,3727926,2717044,421,421,224,244,0,177,26434,26557,8948,9501,26336,87,0.0444335938,32607,4548,43196,43196,8945,26322,3,0,837,
https://www.samsung.com/uk/smartphones/galaxy-s23/,https://www.webpagetest.org/results.php?test=230203_AiDc8N_561,8560,19518,19518,35964,947083,385209,3369074,2407069,398,398,159,228,0,170,19518,19576,6504,6740,19483,84,0.3028436899,4136,3436,34644,34644,6504,19473,6,0,862,
https://www.samsung.com/uk/smartphones/galaxy-s23/,https://www.webpagetest.org/results.php?test=230203_AiDc60_56C,9025,19870,19870,38413,964990,411515,3392340,2407246,398,398,167,228,0,170,19870,19960,6386,6601,19833,85,0.3028436899,3956,2977,37014,37014,6386,19823,6,0,862,
https://www.samsung.com/uk/smartphones/galaxy-s23-ultra/,https://www.webpagetest.org/results.php?test=230203_AiDcTV_566,8993,19678,19678,36959,956676,409828,3417398,2434015,397,397,172,228,0,169,19678,19753,6369,6667,19647,82,0.3028436899,5018,3081,,,6367,19632,6,0,880,
https://www.samsung.com/uk/smartphones/galaxy-s23/,https://www.webpagetest.org/results.php?test=230203_AiDcZ5_56B,9723,20358,20358,38132,954115,388923,3391178,2407145,398,398,159,228,0,170,20358,20449,6712,6979,20320,85,0.3028436899,4409,3315,,,6711,20311,6,0,1133,
https://www.samsung.com/uk/smartphones/galaxy-s23/,https://www.webpagetest.org/results.php?test=230203_BiDc45_5DH,9038,20004,20004,37532,953449,405896,3393889,2407236,401,401,167,228,0,173,20004,20067,6440,6702,19970,87,0.3028436899,4186,3309,36239,36239,6440,19954,6,0,835,
https://www.samsung.com/uk/smartphones/galaxy-s23-ultra/,https://www.webpagetest.org/results.php?test=230203_BiDcNR_5D7,8689,21161,21161,38199,965967,469975,3421667,2435091,400,400,193,230,0,170,21161,21337,6611,6817,21129,84,0.3028436899,5261,3492,36876,36876,6611,21119,6,0,835,
https://www.samsung.com/uk/smartphones/galaxy-s23-ultra/,https://www.webpagetest.org/results.php?test=230203_AiDcGT_56P,8185,19804,19804,37209,989199,416746,3417265,2433774,409,409,169,238,0,171,19804,20004,6618,6909,19769,84,0.3028436899,5293,3300,35887,35887,6618,19758,6,0,845,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/,https://www.webpagetest.org/results.php?test=230203_AiDcQA_567,12766,22794,22794,41251,1004769,420472,3409667,2426561,409,409,163,239,2,168,22794,22856,6264,6463,22757,83,0.0351104736,6263,3189,39949,39949,6256,22751,6,0,1027,
https://www.samsung.com/uk/smartphones/galaxy-s23-ultra/buy/,https://www.webpagetest.org/results.php?test=230203_BiDc1D_5CX,10395,21689,21689,40195,1066510,430330,3445895,2430702,416,416,169,239,0,177,21689,21734,8827,9220,21593,85,0.0538024902,27810,4196,39012,39012,8825,21581,3,0,835,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/,https://www.webpagetest.org/results.php?test=230203_BiDc06_5CS,12741,22807,22807,41013,1003670,417376,3389577,2424647,408,408,163,239,2,167,22807,22859,6193,6422,22771,84,0.0351104736,6195,3849,39670,39670,6193,22768,6,0,1146,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/buy/,https://www.webpagetest.org/results.php?test=230203_AiDcFN_56F,10729,22315,22315,40495,1089225,441852,3766244,2666966,430,430,165,258,0,172,22315,22386,8871,9330,22243,97,0.0361775716,4450,3785,39192,39192,8871,22236,3,0,843,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/buy/,https://www.webpagetest.org/results.php?test=230203_BiDcYS_5DF,11625,22726,22726,41903,1071396,446816,3766903,2669916,430,430,173,258,0,172,22726,22782,8947,9499,22652,98,0.0361775716,4701,4006,40450,40450,8945,22635,3,0,832,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/buy/,https://www.webpagetest.org/results.php?test=230203_AiDcTG_56G,11250,23201,23201,42732,1081963,475242,3769885,2667533,431,431,183,258,0,173,23201,23404,8731,9246,23131,93,0.0361775716,5043,4367,41148,41148,8731,23115,3,0,837,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/,https://www.webpagetest.org/results.php?test=230203_BiDcTE_5DP,13807,23720,23720,41443,1011052,455693,3408092,2427564,410,410,182,239,2,169,23720,23765,6087,6354,23677,86,0.0351104736,6639,3206,40213,40213,6085,23661,6,0,857,
https://www.samsung.com/uk/smartphones/galaxy-s23/buy/,https://www.webpagetest.org/results.php?test=230203_BiDc5K_5DR,11404,22673,22673,40712,1084012,428152,3439383,2425934,416,416,166,239,0,177,22673,22720,8536,9093,22576,84,0.0444335938,29418,4130,39340,39340,8535,22566,3,0,873,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/,https://www.webpagetest.org/results.php?test=230203_AiDc1S_562,13451,23519,23519,41497,1002734,443902,3408424,2427656,411,411,178,239,2,170,23519,23572,6122,6341,23479,86,0.0351104736,6143,3240,40202,40202,6122,23466,6,0,834,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/buy/,https://www.webpagetest.org/results.php?test=230203_BiDcHE_5DA,12400,23938,23938,44046,1074077,460112,3766495,2666817,429,429,176,258,0,171,23938,24004,8898,9480,23839,96,0.0361775716,4844,4041,42566,42566,8897,23829,3,0,835,
https://www.samsung.com/uk/smartphones/galaxy-s23/buy/,https://www.webpagetest.org/results.php?test=230203_AiDcVX_55Z,11163,22236,22236,48619,1101763,413182,3429215,2428541,423,423,160,243,0,180,22236,22297,8613,9083,22142,83,0.0444335938,28624,4108,40625,40625,8613,22129,3,0,830,
https://www.samsung.com/uk/smartphones/galaxy-s23-ultra/buy/,https://www.webpagetest.org/results.php?test=230203_AiDcEQ_56E,13118,24141,24141,43163,1075393,471949,3727479,2714448,419,419,187,242,0,177,24141,24184,9580,9998,24054,88,0.0538024902,30620,2427,41783,41783,9580,24043,3,0,842,
https://www.samsung.com/uk/smartphones/galaxy-s23-ultra/buy/,https://www.webpagetest.org/results.php?test=230203_BiDc7G_5D1,11893,24968,24968,44605,1077255,457789,3729194,2711475,418,418,181,242,0,176,24968,25022,9262,9724,24872,88,0.0538024902,31138,4082,43044,43044,9262,24871,3,0,836,
https://www.samsung.com/uk/smartphones/galaxy-s23/buy/,https://www.webpagetest.org/results.php?test=230203_BiDcH1_5DJ,11892,24293,24293,46740,1096949,435862,3723047,2709107,421,421,169,243,0,178,24293,24360,8564,9050,24204,86,0.0444335938,30592,3741,,,8564,24198,3,0,854,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/buy/,https://www.webpagetest.org/results.php?test=230203_BiDcN1_5DG,11804,23328,23328,42714,1073342,414842,3769595,2666965,429,429,155,258,0,171,23328,23417,8473,9104,23207,95,0.0361775716,5083,4294,41396,41396,8473,23197,3,0,851,
https://www.samsung.com/uk/smartphones/galaxy-s23/buy/,https://www.webpagetest.org/results.php?test=230203_BiDc23_5DK,11660,22859,22859,49261,1102829,427077,3454228,2428437,425,425,165,242,0,183,22859,22906,8666,9207,22765,83,0.0444335938,29589,4277,40574,40574,8659,22754,3,0,855,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/buy/,https://www.webpagetest.org/results.php?test=230203_AiDcBA_56H,11406,22918,22918,41584,1076727,488919,3768357,2666330,430,430,189,258,0,172,22918,22996,8843,9377,22813,99,0.0361775716,4578,3951,,,8842,22806,3,0,854,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/buy/,https://www.webpagetest.org/results.php?test=230203_BiDcG2_5DB,12542,23480,23480,43372,1077678,480605,3766744,2666397,430,430,185,258,0,172,23480,23558,8883,9413,23387,97,0.0361775716,4748,4020,41941,41941,8881,23373,3,0,851,
https://www.samsung.com/uk/smartphones/galaxy-s23-ultra/buy/,https://www.webpagetest.org/results.php?test=230203_BiDcP3_5CT,11522,24518,24518,44799,1068217,439299,3705888,2714024,416,416,174,242,0,174,24518,24558,9511,10020,24422,87,0.0538024902,31712,4438,,,9508,24410,3,0,843,
https://www.samsung.com/uk/smartphones/galaxy-s23-ultra/buy/,https://www.webpagetest.org/results.php?test=230203_BiDcEE_5D5,12087,24029,24029,45324,1070834,419761,3728601,2713533,417,417,166,242,0,175,24029,24087,8931,9423,23946,85,0.0538024902,30496,4236,43894,43894,8928,23933,3,0,894,
https://www.samsung.com/uk/smartphones/galaxy-s23-ultra/buy/,https://www.webpagetest.org/results.php?test=230203_AiDc4S_56D,11942,24895,24895,43578,1076526,423713,3726628,2713821,418,418,167,242,0,176,24895,24970,9453,9908,24800,87,0.0538024902,31112,4565,42585,42585,9453,24787,3,0,839,
https://www.samsung.com/uk/smartphones/galaxy-s23/buy/,https://www.webpagetest.org/results.php?test=230203_BiDc43_5DM,11340,23360,23360,49873,1109321,445737,3737193,2711727,434,434,174,251,0,183,23360,23424,8822,9234,23272,88,0.0444335938,30063,3795,41137,41137,8820,23261,3,0,841,
