url, result, TBT, loadtime, docTime, fullyLoaded, bytesOut, bytesOutDoc, bytesIn, bytesInDoc, requests, requestaFull, requestsDoc, responses_200, responses_404, responses_other, chromeUserTiming.loadEventStart, chromeUserTiming.loadEventEnd, chromeUserTiming.domContentLoadedEventStart, chromeUserTiming.domContentLoadedEventEnd, chromeUserTiming.domComplete, connections,chromeUserTiming.CumulativeLayoutShift, chromeUserTiming.LargestContentfulPaint, chromeUserTiming.firstContentfulPaint, FirstInteractive, TimeToInteractive, chromeUserTiming.domInteractive, domComplete, renderBlockingCSS, renderBlockingJS, TTFB
https://www.samsung.com/uk/cs_ga3/?cookie=consent&akamai_a2=off,https://www.webpagetest.org/results.php?test=230104_BiDcS2_1M7,5416,18249,18249,27690,832516,468824,2386757,1755859,349,349,194,191,0,158,18249,18306,5255,5574,18229,69,0,2715,1754,,,5254,18218,13,0,846,
https://www.samsung.com/uk/cs_ga3/?cookie=consent&akamai_a2=off,https://www.webpagetest.org/results.php?test=230104_BiDcG1_1M5,5444,16990,16990,27010,861734,442463,2387103,1755707,350,350,176,191,0,159,16990,17019,4245,4589,16958,69,0.0007593632,2698,1700,,,4243,16947,13,0,848,
https://www.samsung.com/uk/cs_ga3/?cookie=consent&akamai_a2=off,https://www.webpagetest.org/results.php?test=230104_BiDcXH_1M3,5330,18105,18105,27440,851629,458088,2386717,1755815,349,349,183,191,0,158,18105,18148,4331,4599,18077,69,0,2943,2045,,,4331,18062,13,0,1102,
https://www.samsung.com/uk/cs_ga3/?cookie=consent&akamai_a2=off,https://www.webpagetest.org/results.php?test=230104_BiDcHR_1M4,5480,18200,18200,27543,846435,468831,2386674,1755865,351,351,192,191,0,160,18200,18244,5874,6173,18172,69,0,3203,2248,,,5874,18163,13,0,1347,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/buy/?cookie=consent&akamai_a2=off,https://www.webpagetest.org/results.php?test=230104_BiDcQC_1KY,8578,23890,23890,36055,922091,554060,3250534,2734469,378,378,219,211,0,167,23890,23961,8508,9044,23816,83,0.0393066406,2515,2023,32799,32799,8506,23807,3,0,869,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/buy/?cookie=consent&akamai_a2=off,https://www.webpagetest.org/results.php?test=230104_BiDc64_1KW,8167,24731,24731,37083,896432,530485,3444912,2926351,373,373,212,208,0,165,24731,24818,7611,8107,24671,81,0.0393066406,2500,2000,,,7606,24664,3,0,859,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/buy/?cookie=consent&akamai_a2=off,https://www.webpagetest.org/results.php?test=230104_BiDc8K_1KT,8657,23729,23729,39494,911511,483547,3255703,2732764,379,379,188,211,0,168,23729,23793,7252,7743,23658,82,0.0393066406,3062,2011,37787,37787,7252,23650,3,0,861,
https://www.samsung.com/uk/ss_ga4/smartphones/galaxy-z-fold4/?cookie=consent&akamai_a2=off,https://www.webpagetest.org/results.php?test=230104_BiDcNZ_1KD,10238,21754,21754,30678,768087,455154,2381698,2210419,325,325,178,160,2,163,21754,21791,5524,5702,21719,65,0.0351104736,3233,2124,26589,26589,5524,21711,6,0,847,
https://www.samsung.com/uk/ss_ga4/smartphones/galaxy-z-fold4/?cookie=consent&akamai_a2=off,https://www.webpagetest.org/results.php?test=230104_BiDcSC_1MC,10567,24086,24086,31323,780190,518681,2382558,2211320,329,329,204,162,2,165,24086,24122,5677,5889,24044,68,0.0351104736,3484,2158,29816,29816,5674,24043,6,0,969,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/buy/?cookie=consent&akamai_a2=off,https://www.webpagetest.org/results.php?test=230104_BiDcK3_1KX,11692,24538,24538,35329,898258,435735,3504117,2982974,374,374,166,208,0,166,24538,24588,9454,9946,24466,83,0.0393066406,2656,2203,,,9453,24459,3,0,970,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/buy/?cookie=consent&akamai_a2=off,https://www.webpagetest.org/results.php?test=230104_BiDc9W_1KS,11598,25188,25188,35932,911824,471942,3554296,3033656,374,374,175,211,0,163,25188,25239,9344,9906,25114,80,0.0393066406,2556,2054,34528,34528,9343,25107,3,0,851,
https://www.samsung.com/uk/cs_ga3/?cookie=consent&akamai_a2=off,https://www.webpagetest.org/results.php?test=230104_BiDcX9_1M6,5654,17605,17605,26861,859358,481199,2386699,1755843,350,350,197,191,0,159,17605,17648,4178,4518,17577,68,0,2724,1716,,,4177,17575,13,0,868,
https://www.samsung.com/uk/cs_ga3/smartphones/galaxy-z-fold4/?cookie=consent&akamai_a2=off,https://www.webpagetest.org/results.php?test=230104_BiDcJT_1M9,10134,19989,19989,29835,883666,428747,2681845,2127962,358,358,164,196,2,160,19989,20032,5389,5632,19950,66,0.0351104736,3182,2130,28732,28732,5389,19938,6,0,866,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/?cookie=consent&akamai_a2=off,https://www.webpagetest.org/results.php?test=230104_BiDc3V_1KF,8816,22042,22042,33197,879892,505917,2644605,2239437,362,362,196,194,2,166,22042,22075,6796,7011,22012,71,0.0351104736,3165,2214,29406,29406,6793,22000,6,0,853,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/?cookie=consent&akamai_a2=off,https://www.webpagetest.org/results.php?test=230104_BiDcKJ_1KC,9550,21460,21460,30222,883790,482062,2652068,2246658,360,360,182,194,2,164,21460,21494,4259,4506,21418,68,0.0351104736,3686,2514,29033,29033,4258,21407,6,0,1147,
https://www.samsung.com/uk/cs_ga3/smartphones/galaxy-z-fold4/?cookie=consent&akamai_a2=off,https://www.webpagetest.org/results.php?test=230104_BiDcYQ_1M8,9696,21397,21397,31483,888710,484065,2640828,2087676,359,359,186,197,2,160,21397,21451,5661,5842,21376,70,0.0351104736,3149,2104,30348,30348,5661,21361,6,0,854,
https://www.samsung.com/uk/cs_ga3/smartphones/galaxy-z-fold4/?cookie=consent&akamai_a2=off,https://www.webpagetest.org/results.php?test=230104_BiDc6Y_1MD,12721,23784,23784,34014,888703,470905,2685097,2131883,361,361,184,198,2,161,23784,23815,5460,5693,23746,70,0.0351104736,3229,2100,33013,33013,5460,23737,6,0,848,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/?cookie=consent&akamai_a2=off,https://www.webpagetest.org/results.php?test=230104_BiDc24_1KE,10399,21718,21718,30467,867735,485838,2643696,2238574,358,358,187,192,2,164,21718,21762,6950,7137,21670,67,0.0351104736,3309,2256,29347,29347,6950,21659,6,0,854,
https://www.samsung.com/uk/cs_ga3/smartphones/galaxy-z-fold4/?cookie=consent&akamai_a2=off,https://www.webpagetest.org/results.php?test=230104_BiDcTA_1MF,9335,20343,20343,30114,876049,446631,2684622,2131067,358,358,174,196,2,160,20343,20400,3762,3950,20301,69,0.0351104736,3143,2244,29041,29041,3762,20290,6,0,847,
https://www.samsung.com/uk/cs_ga3/smartphones/galaxy-z-fold4/?cookie=consent&akamai_a2=off,https://www.webpagetest.org/results.php?test=230104_BiDcCF_1MA,10756,22918,22918,32954,886477,504919,2641406,2087863,361,361,199,197,2,162,22918,22960,4079,4314,22873,69,0.0351104736,3563,2432,,,4079,22863,6,0,1178,
