url, result, TBT, loadtime, docTime, fullyLoaded, bytesOut, bytesOutDoc, bytesIn, bytesInDoc, requests, requestaFull, requestsDoc, responses_200, responses_404, responses_other, chromeUserTiming.loadEventStart, chromeUserTiming.loadEventEnd, chromeUserTiming.domContentLoadedEventStart, chromeUserTiming.domContentLoadedEventEnd, chromeUserTiming.domComplete, connections,chromeUserTiming.CumulativeLayoutShift, chromeUserTiming.LargestContentfulPaint, chromeUserTiming.firstContentfulPaint, FirstInteractive, TimeToInteractive, chromeUserTiming.domInteractive, domComplete, renderBlockingCSS, renderBlockingJS, TTFB
https://www.samsung.com/uk/smartphones/galaxy-s23-ultra/,https://www.webpagetest.org/results.php?test=230206_AiDcPM_5VH,10311,21143,21143,38898,970519,462830,3361168,2374630,401,401,188,230,0,171,21143,21352,7126,7380,21104,85,0.3028436899,4831,2179,37465,37465,7126,21091,6,0,1139,
https://www.samsung.com/uk/smartphones/galaxy-s23-ultra/buy/,https://www.webpagetest.org/results.php?test=230206_BiDcTP_5TC,13533,24919,24919,42904,1093953,507584,3590403,2580046,421,421,200,244,0,177,24919,25065,7509,8113,24787,87,0.0538024902,30918,2569,,,7509,24778,3,0,1145,
https://www.samsung.com/uk/smartphones/galaxy-s23/,https://www.webpagetest.org/results.php?test=230206_AiDcF4_5VT,9358,18793,18793,36478,959513,423918,3329782,2346440,399,399,174,228,0,171,18793,18871,6530,6909,18757,84,0.3028436899,2930,1916,35197,35197,6527,18743,6,0,844,
https://www.samsung.com/uk/smartphones/galaxy-s23-ultra/,https://www.webpagetest.org/results.php?test=230206_BiDcT9_5VF,10857,19957,19957,37361,965003,422312,3336171,2374019,399,399,170,228,0,171,19957,20037,7287,7564,19924,83,0.3028436899,3705,1947,36056,36056,7283,19912,6,0,897,
https://www.samsung.com/uk/smartphones/galaxy-s23-ultra/,https://www.webpagetest.org/results.php?test=230206_AiDc3K_5VF,9903,20166,20166,37490,966810,400792,3358702,2373360,400,400,163,228,0,172,20166,20234,5459,5688,20131,85,0.3028436899,3299,1841,36196,36196,5458,20130,6,0,861,
https://www.samsung.com/uk/smartphones/galaxy-s23-ultra/,https://www.webpagetest.org/results.php?test=230206_AiDcMX_5VG,10122,20161,20161,38461,958913,420426,3361880,2375117,399,399,174,228,0,171,20161,20342,7650,7889,20127,82,0.3028436899,3362,2186,37057,37057,7650,20113,6,0,1140,
https://www.samsung.com/uk/smartphones/galaxy-s23-ultra/buy/,https://www.webpagetest.org/results.php?test=230206_BiDcWC_5VA,13236,21340,21340,40623,1085898,418396,3323746,2312749,421,421,163,242,0,179,21340,21404,7233,7783,21259,85,0.0538024902,27902,2215,39311,39311,7233,21247,3,0,881,
https://www.samsung.com/uk/smartphones/galaxy-s23-ultra/,https://www.webpagetest.org/results.php?test=230206_AiDc6G_5VK,9778,19547,19547,37566,956746,411096,3357535,2373591,398,398,168,228,0,170,19547,19615,6757,6995,19507,84,0.3028436899,3350,1844,36202,36202,6755,19491,6,0,839,
https://www.samsung.com/uk/smartphones/galaxy-s23/,https://www.webpagetest.org/results.php?test=230206_BiDcD5_5VE,10430,20527,20527,37204,968781,472533,3313312,2348547,406,406,198,232,0,174,20527,20737,6647,6884,20497,86,0.3028436899,2902,1917,,,6647,20481,6,0,842,
https://www.samsung.com/uk/smartphones/galaxy-s23-ultra/,https://www.webpagetest.org/results.php?test=230206_AiDcZF_5VJ,9350,18053,18053,35419,970470,428314,3156814,2171515,397,397,172,226,0,171,18053,18112,6527,6746,18036,86,0.07335376739999999,3070,1922,33801,33801,6524,18026,6,0,840,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/,https://www.webpagetest.org/results.php?test=230206_BiDcWC_5V3,12518,22641,22641,41803,1011495,454868,3303688,2322769,409,409,176,237,2,170,22641,22693,7691,7910,22593,81,0.0351104736,3474,2446,40672,40672,7691,22582,6,0,901,
https://www.samsung.com/uk/smartphones/galaxy-s23-ultra/buy/,https://www.webpagetest.org/results.php?test=230206_BiDcSX_5V2,13049,22876,22876,41316,1073920,473438,3305921,2296466,419,419,191,240,0,179,22876,22942,7555,8215,22790,83,0.0538024902,29314,2523,39836,39836,7555,22779,3,0,1186,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/buy/,https://www.webpagetest.org/results.php?test=230206_BiDcYM_5TJ,13933,23192,23192,43489,1122483,508500,3633073,2535745,448,448,195,274,0,174,23192,23241,8740,9299,23095,97,0.0372714245,2755,2080,42087,42087,8740,23082,3,0,868,
https://www.samsung.com/uk/smartphones/galaxy-s23/,https://www.webpagetest.org/results.php?test=230206_AiDcTP_5VR,7547,18562,18562,36332,967794,439008,3333678,2347046,400,400,180,228,0,172,18562,18634,7337,7565,18527,86,0.3028436899,2883,1917,35044,35044,7337,18525,6,0,904,
https://www.samsung.com/uk/smartphones/galaxy-s23/buy/,https://www.webpagetest.org/results.php?test=230206_BiDc5Y_5TZ,13295,22720,22720,45715,1086418,429938,3311894,2295889,420,420,170,241,0,179,22720,22770,7576,8174,22637,82,0.3086697207,29537,2506,40363,40363,7576,22625,3,0,1097,
https://www.samsung.com/uk/smartphones/galaxy-s23/buy/,https://www.webpagetest.org/results.php?test=230206_BiDcY7_5TT,13649,23281,23281,45269,1116207,435030,3608240,2588911,424,424,171,245,0,179,23281,23361,7171,7664,23193,91,0.3164575974,30550,2260,42239,42239,7171,23175,3,0,840,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/,https://www.webpagetest.org/results.php?test=230206_BiDcMS_5TY,14393,22945,22945,40787,1002421,433750,3348470,2367029,410,410,166,239,2,169,22945,22971,7028,7491,22925,85,0.0433611525,3560,2378,39521,39521,7028,22915,6,0,853,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/buy/,https://www.webpagetest.org/results.php?test=230206_BiDc4C_5TK,13566,22764,22764,41717,1068201,440159,3634314,2534148,430,430,170,258,0,172,22764,22896,7403,8035,22669,97,0.0372714245,3289,2354,40225,40225,7403,22651,3,0,1131,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/buy/,https://www.webpagetest.org/results.php?test=230206_AiDcD7_5V7,13047,22461,22461,40232,1069365,455843,3618809,2519277,427,427,173,257,0,170,22461,22590,7347,7954,22345,95,0.0372714245,7132,2353,38885,38885,7346,22336,3,0,1138,
https://www.samsung.com/uk/smartphones/galaxy-s23/,https://www.webpagetest.org/results.php?test=230206_BiDcAT_5VB,10500,19408,19408,36965,972212,415678,3331892,2346853,402,402,172,228,0,174,19408,19490,6668,6907,19374,83,0.3028436899,2646,1927,35496,35496,6668,19365,6,0,884,
https://www.samsung.com/uk/smartphones/galaxy-s23/buy/,https://www.webpagetest.org/results.php?test=230206_BiDcG0_5V0,13096,21819,21819,48897,1108790,423300,3313532,2293181,428,428,165,242,0,186,21819,21882,7225,7728,21703,84,0.3086697207,28449,2246,40880,40880,7225,21692,3,0,836,
https://www.samsung.com/uk/smartphones/galaxy-s23/,https://www.webpagetest.org/results.php?test=230206_AiDc3R_5VS,10482,18690,18690,36070,953555,411658,3129733,2145038,396,396,172,226,0,170,18690,18772,6948,7190,18669,86,0.06327989369999999,3411,2268,,,6948,18654,6,0,1170,
https://www.samsung.com/uk/smartphones/galaxy-s23/,https://www.webpagetest.org/results.php?test=230206_BiDcEG_5VC,10236,20442,20442,36878,965748,477686,3331036,2347944,403,403,200,230,0,173,20442,20657,6617,6868,20401,87,0.3028436899,2891,1891,,,6617,20393,6,0,836,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/,https://www.webpagetest.org/results.php?test=230206_AiDcAY_5V6,13863,22793,22793,41052,981874,436680,3347537,2366284,399,399,168,229,2,168,22793,22843,4350,4612,22752,81,0.0351104736,3654,2474,39664,39664,4349,22751,6,0,944,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/,https://www.webpagetest.org/results.php?test=230206_AiDcP2_5VB,11797,22121,22121,41480,1012791,426481,3349039,2365727,409,409,157,239,2,168,22121,22167,8710,8985,22103,79,0.0351104736,3241,2145,,,8710,22095,6,1,840,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/,https://www.webpagetest.org/results.php?test=230206_BiDcY5_5V4,13908,22644,22644,41011,1009505,425290,3348268,2366543,408,408,163,239,2,167,22644,22707,6646,6859,22641,85,0.0351104736,3360,2313,39736,39736,6646,22626,6,0,880,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/,https://www.webpagetest.org/results.php?test=230206_BiDcYX_5TV,14308,23425,23425,41089,1007382,450192,3347536,2364290,409,409,174,239,2,168,23425,23458,4051,4281,23390,86,0.0351104736,7772,2312,39926,39926,4051,23384,6,0,836,
https://www.samsung.com/uk/smartphones/galaxy-s23/buy/,https://www.webpagetest.org/results.php?test=230206_AiDcZ3_5VX,12768,22003,22003,44399,1111714,410655,3304706,2307767,419,419,159,242,0,177,22003,22069,7299,7882,21918,82,0.3086697207,28374,2324,40751,40751,7299,21907,3,0,883,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/buy/,https://www.webpagetest.org/results.php?test=230206_AiDcQ3_5VD,14045,22775,22775,43186,1060481,435821,3632411,2533090,429,429,167,258,0,171,22775,22827,7185,7768,22668,96,0.0372714245,4139,2150,,,7185,22656,3,0,845,
https://www.samsung.com/uk/smartphones/galaxy-s23/buy/,https://www.webpagetest.org/results.php?test=230206_BiDc3D_5TD,11884,23027,23027,49148,1104385,427616,3579149,2561512,428,428,167,247,0,181,23027,23081,9258,9954,22963,86,0.2998441537,30428,2333,40555,40555,9258,22951,3,0,936,
https://www.samsung.com/uk/smartphones/galaxy-s23-ultra/buy/,https://www.webpagetest.org/results.php?test=230206_BiDcZ4_5V6,11963,21185,21185,39677,1079374,424117,3315875,2304975,419,419,163,240,0,179,21185,21225,7262,7911,21104,85,0.0538024902,27503,2247,38353,38353,7262,21094,3,0,864,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/buy/,https://www.webpagetest.org/results.php?test=230206_AiDcH0_5VE,12814,23125,23125,43027,1074689,484008,3635692,2533111,432,432,189,259,0,173,23125,23243,7177,7786,23043,97,0.0372714245,4195,2188,41505,41505,7177,23035,3,0,879,
https://www.samsung.com/uk/smartphones/galaxy-s23-ultra/buy/,https://www.webpagetest.org/results.php?test=230206_BiDcK8_5TS,13855,24038,24038,43840,1085589,438225,3600255,2591113,418,418,171,243,0,175,24038,24084,8850,9428,23947,88,0.0538024902,30689,2228,,,8847,23933,3,0,837,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/,https://www.webpagetest.org/results.php?test=230206_BiDcN0_5TX,12004,22423,22423,40751,1023572,453545,3349358,2366163,411,411,170,239,2,170,22423,22465,8939,9186,22408,82,0.0351104736,3224,2191,39473,39473,8939,22401,6,1,844,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/buy/,https://www.webpagetest.org/results.php?test=230206_BiDcQY_5TN,13223,23181,23181,43401,1076054,482687,3636983,2534222,432,432,188,260,0,172,23181,23304,7122,7769,23094,95,0.0372714245,6876,2110,41794,41794,7122,23081,3,0,832,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/buy/,https://www.webpagetest.org/results.php?test=230206_AiDcMR_5V9,13118,23191,23191,43289,1085538,489440,3635939,2535082,433,433,188,260,0,173,23191,23386,7173,7729,23095,97,0.0372714245,4352,2206,41825,41825,7173,23080,3,0,851,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/,https://www.webpagetest.org/results.php?test=230206_BiDcH7_5V9,12627,24109,24109,43390,1031379,483011,3351390,2367296,412,412,185,241,2,169,24109,24134,9534,9751,24074,82,0.0351104736,4241,3162,42036,42036,9526,24062,6,1,1893,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/buy/,https://www.webpagetest.org/results.php?test=230206_BiDcT2_5TH,13809,22802,22802,42511,1069078,458138,3633810,2534384,431,431,176,259,0,172,22802,22950,7110,7775,22694,96,0.0372714245,6796,2125,41082,41082,7110,22680,3,0,856,
https://www.samsung.com/uk/smartphones/galaxy-s23-ultra/buy/,https://www.webpagetest.org/results.php?test=230206_AiDcQ1_5VP,13385,24780,24780,44196,1084345,418984,3598654,2588220,419,419,163,243,0,176,24780,24843,10065,10705,24695,86,0.0538024902,31138,2520,42686,42686,10065,24687,3,0,1104,
https://www.samsung.com/uk/smartphones/galaxy-s23-ultra/buy/,https://www.webpagetest.org/results.php?test=230206_AiDcNR_5VQ,13575,23241,23241,42076,1068966,433425,3598751,2591206,421,421,171,243,0,178,23241,23286,7312,7909,23156,89,0.0538024902,29969,2302,,,7312,23145,3,0,882,
https://www.samsung.com/uk/smartphones/galaxy-s23-ultra/buy/,https://www.webpagetest.org/results.php?test=230206_BiDc6B_5TW,13389,23427,23427,43325,1087398,448803,3598689,2591050,421,421,174,243,0,178,23427,23485,7288,7787,23329,85,0.0538024902,30135,2271,,,7288,23317,3,0,857,
https://www.samsung.com/uk/smartphones/galaxy-s23-ultra/buy/,https://www.webpagetest.org/results.php?test=230206_BiDc0Y_5V7,14231,24965,24965,44123,1097320,506473,3602481,2592359,422,422,202,244,0,178,24965,25040,7290,8000,24862,90,0.0538024902,31275,2258,42705,42705,7289,24846,3,0,831,
https://www.samsung.com/uk/smartphones/galaxy-s23/buy/,https://www.webpagetest.org/results.php?test=230206_AiDcQN_5VW,12172,24143,24143,42164,1122394,521636,3586314,2592297,428,428,206,246,0,182,24143,24201,7594,8254,24038,89,0.2998441537,30896,2336,,,7593,24026,3,0,883,
https://www.samsung.com/uk/smartphones/galaxy-s23-ultra/buy/,https://www.webpagetest.org/results.php?test=230206_BiDcD6_5TG,12797,25444,25444,45456,1082556,494259,3671385,2589722,425,425,198,246,0,179,25444,25576,7661,8287,25334,89,0.0538024902,31497,2572,42090,42090,7652,25321,3,0,1135,
https://www.samsung.com/uk/smartphones/galaxy-s23/buy/,https://www.webpagetest.org/results.php?test=230206_AiDc4M_5VM,12966,24116,24116,45956,1111023,445791,3605550,2586319,424,424,177,245,0,179,24116,24186,7942,8546,24012,88,0.3164575974,31974,2843,43614,43614,7942,23997,3,0,1309,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/buy/,https://www.webpagetest.org/results.php?test=230206_BiDcC4_5TM,14193,23192,23192,43404,1071933,477974,3633770,2535636,430,430,185,258,0,172,23192,23245,8804,9301,23101,99,0.0372714245,2805,2178,41923,41923,8804,23086,3,0,851,
https://www.samsung.com/uk/smartphones/galaxy-z-fold4/,https://www.webpagetest.org/results.php?test=230206_BiDcD4_5V8,13685,21688,21688,40534,1007144,414853,3349513,2366246,411,411,160,239,2,170,21688,21728,6693,6928,21666,85,0.0351104736,3414,2294,39163,39163,6693,21659,6,0,836,
https://www.samsung.com/uk/smartphones/galaxy-s23/buy/,https://www.webpagetest.org/results.php?test=230206_BiDcKB_5TF,14070,23859,23859,45611,1104143,421265,3595248,2579157,423,423,164,245,0,178,23859,23905,7622,8292,23746,87,0.3164575974,30181,2634,42474,42474,7622,23736,3,0,1135,
